hostname,mrscid,taskid,clientId,timestamp,logdate
ai100-3.cupoy.com,0DA14795,D1,2021740011.1566732,1566745281228,2019-08-25
ai100-3.cupoy.com,10F13955,D1,264706295.15649047,1566694295176,2019-08-25
ai100-3.cupoy.com,15E14590,D1,2101842432.1566095,1566702575012,2019-08-25
ai100-3.cupoy.com,23214122,D1,1289528801.156562,1566692954552,2019-08-25
ai100-3.cupoy.com,3AE11553,D1,2111722510.1560009,1566704086923,2019-08-25
ai100-3.cupoy.com,3E614620,D1,944763309.1566733,1566737462842,2019-08-25
ai100-3.cupoy.com,4E014273,D1,50976542.15647258,1566722754864,2019-08-25
ai100-3.cupoy.com,4E014799,D1,1326109918.1566572,1566742761536,2019-08-25
ai100-3.cupoy.com,60E14396,D1,1411722016.1565337,1566741277609,2019-08-25
ai100-3.cupoy.com,61114492,D1,267898503.15667015,1566704609698,2019-08-25
ai100-3.cupoy.com,64014806,D1,2032792494.1566625,1566737204097,2019-08-25
ai100-3.cupoy.com,68213815,D1,1519657705.1564796,1566722327343,2019-08-25
ai100-3.cupoy.com,6E414684,D1,395467467.15667325,1566733882894,2019-08-25
ai100-3.cupoy.com,76B13826,D1,423064098.156466,1566744039865,2019-08-25
ai100-3.cupoy.com,76F14564,D1,1290367595.155461,1566738419013,2019-08-25
ai100-3.cupoy.com,80114734,D1,1582712876.156628,1566734911567,2019-08-25
ai100-3.cupoy.com,82C13821,D1,1642051560.1564655,1566741525012,2019-08-25
ai100-3.cupoy.com,84613875,D1,1945072253.156519,1566726417664,2019-08-25
ai100-3.cupoy.com,A5A14601,D1,772963880.1565697,1566741397353,2019-08-25
ai100-3.cupoy.com,B4C14702,D1,518604140.1566112,1566695534372,2019-08-25
ai100-3.cupoy.com,BDF14000,D1,1055462228.1566714,1566715538499,2019-08-25
ai100-3.cupoy.com,C7114411,D1,1401943526.156586,1566721008245,2019-08-25
ai100-3.cupoy.com,C8914428,D1,1554263259.15667,1566705996564,2019-08-25
ai100-3.cupoy.com,CD014647,D1,359241243.15666544,1566739383453,2019-08-25
ai100-3.cupoy.com,CFA13785,D1,183073924.15667084,1566717965986,2019-08-25
ai100-3.cupoy.com,DD414135,D1,295084447.15631175,1566715020142,2019-08-25
ai100-3.cupoy.com,E0E13764,D1,917241076.1562995,1566738671082,2019-08-25
ai100-3.cupoy.com,E4C14390,D1,822263773.156672,1566721329791,2019-08-25
ai100-3.cupoy.com,F8614805,D1,715305522.1566483,1566739070007,2019-08-25
ai100-3.cupoy.com,0A414149,D2,1447225293.1564655,1566672569682,2019-08-25
ai100-3.cupoy.com,10F13955,D2,264706295.15649047,1566701155354,2019-08-25
ai100-3.cupoy.com,12314448,D2,1153812338.1565058,1566720178501,2019-08-25
ai100-3.cupoy.com,3CB14186,D2,79520587.15643817,1566692846613,2019-08-25
ai100-3.cupoy.com,4E014273,D2,50976542.15647258,1566723086898,2019-08-25
ai100-3.cupoy.com,7E014087,D2,2123418407.1566691,1566742794066,2019-08-25
ai100-3.cupoy.com,80714755,D2,397149321.15667325,1566738488809,2019-08-25
ai100-3.cupoy.com,91214515,D2,194989474.156666,1566714510651,2019-08-25
ai100-3.cupoy.com,93913790,D2,1122689093.1565619,1566726078886,2019-08-25
ai100-3.cupoy.com,A5A14601,D2,772963880.1565697,1566741482619,2019-08-25
ai100-3.cupoy.com,C5214356,D2,1303779748.1565616,1566720543098,2019-08-25
ai100-3.cupoy.com,CFA13785,D2,183073924.15667084,1566718077765,2019-08-25
ai100-3.cupoy.com,DD414135,D2,295084447.15631175,1566715045712,2019-08-25
ai100-3.cupoy.com,E1014714,D2,1028041772.1566228,1566733814842,2019-08-25
ai100-3.cupoy.com,E5014187,D2,1860392052.1566718,1566714066028,2019-08-25
ai100-3.cupoy.com,F1513963,D2,1813126520.1566718,1566716104631,2019-08-25
ai100-3.cupoy.com,F9414397,D2,545175756.1566739,1566741880469,2019-08-25
ai100-3.cupoy.com,1E412182,D3,522872807.1555161,1566727756159,2019-08-25
ai100-3.cupoy.com,25614459,D3,1892918057.156468,1566713337067,2019-08-25
ai100-3.cupoy.com,4E014273,D3,50976542.15647258,1566723183501,2019-08-25
ai100-3.cupoy.com,91214515,D3,194989474.156666,1566715477415,2019-08-25
ai100-3.cupoy.com,93913790,D3,1122689093.1565619,1566735359545,2019-08-25
ai100-3.cupoy.com,9F613896,D3,1255492745.156468,1566675643470,2019-08-25
ai100-3.cupoy.com,C5214356,D3,1303779748.1565616,1566720632569,2019-08-25
ai100-3.cupoy.com,CFA13785,D3,183073924.15667084,1566718105740,2019-08-25
ai100-3.cupoy.com,DD414135,D3,295084447.15631175,1566722907569,2019-08-25
ai100-3.cupoy.com,E1014714,D3,1028041772.1566228,1566739181472,2019-08-25
ai100-3.cupoy.com,E5014187,D3,1860392052.1566718,1566714078720,2019-08-25
ai100-3.cupoy.com,empty,D1,1033131553.1566792,1566797412117,2019-08-26
ai100-3.cupoy.com,00314916,D1,1254726283.156682,1566828479431,2019-08-26
ai100-3.cupoy.com,04014336,D1,2095100204.156681,1566813384614,2019-08-26
ai100-3.cupoy.com,04214842,D1,628481064.1566812,1566812607067,2019-08-26
ai100-3.cupoy.com,08114111,D1,1607066213.15668,1566805323916,2019-08-26
ai100-3.cupoy.com,08813919,D1,269194562.1566789,1566797133659,2019-08-26
ai100-3.cupoy.com,09D14083,D1,1883204453.1564646,1566784919114,2019-08-26
ai100-3.cupoy.com,0F214583,D1,1628459941.1566195,1566805949017,2019-08-26
ai100-3.cupoy.com,0F814809,D1,350288874.1566564,1566786077173,2019-08-26
ai100-3.cupoy.com,13F14832,D1,2036535730.1566553,1566815940114,2019-08-26
ai100-3.cupoy.com,18714242,D1,540074998.156464,1566832912161,2019-08-26
ai100-3.cupoy.com,18B14031,D1,2107711383.156285,1566831294588,2019-08-26
ai100-3.cupoy.com,1B514781,D1,1326707177.156657,1566819738705,2019-08-26
ai100-3.cupoy.com,1E614298,D1,1444260043.156335,1566810471633,2019-08-26
ai100-3.cupoy.com,1E814070,D1,749809084.1566828,1566828403571,2019-08-26
ai100-3.cupoy.com,1F914487,D1,331855401.1566721,1566750153804,2019-08-26
ai100-3.cupoy.com,20A14351,D1,859024939.1566801,1566801528102,2019-08-26
ai100-3.cupoy.com,22114039,D1,60654954.15647114,1566802265291,2019-08-26
ai100-3.cupoy.com,28A14837,D1,520741819.15668297,1566831251100,2019-08-26
ai100-3.cupoy.com,29714557,D1,491590277.1566748,1566754345034,2019-08-26
ai100-3.cupoy.com,2B113822,D1,898505833.1566828,1566829748404,2019-08-26
ai100-3.cupoy.com,2BA14126,D1,2121205612.1564925,1566778088915,2019-08-26
ai100-3.cupoy.com,2D413811,D1,1221981544.1563106,1566807517572,2019-08-26
ai100-3.cupoy.com,2EA14547,D1,1109911430.1565194,1566830345230,2019-08-26
ai100-3.cupoy.com,2EC13941,D1,309180977.15668184,1566818806556,2019-08-26
ai100-3.cupoy.com,32014330,D1,335617906.1566789,1566797702106,2019-08-26
ai100-3.cupoy.com,32214079,D1,1235741364.1563978,1566822302956,2019-08-26
ai100-3.cupoy.com,33113784,D1,1272398574.1562939,1566802709658,2019-08-26
ai100-3.cupoy.com,33814223,D1,1729687661.1566823,1566824088537,2019-08-26
ai100-3.cupoy.com,36614628,D1,959346087.1565709,1566803134347,2019-08-26
ai100-3.cupoy.com,36914145,D1,1160281085.15642,1566778173728,2019-08-26
ai100-3.cupoy.com,37014388,D1,780354986.1565617,1566788008989,2019-08-26
ai100-3.cupoy.com,38414917,D1,343727772.156682,1566821890091,2019-08-26
ai100-3.cupoy.com,39014274,D1,1730203163.156683,1566827828050,2019-08-26
ai100-3.cupoy.com,3EB14650,D1,1010464962.1566828,1566828693705,2019-08-26
ai100-3.cupoy.com,3F813795,D1,87866524.15652753,1566750698134,2019-08-26
ai100-3.cupoy.com,42014325,D1,713390284.1564666,1566825294017,2019-08-26
ai100-3.cupoy.com,43014668,D1,1613591096.1566803,1566824944178,2019-08-26
ai100-3.cupoy.com,46614880,D1,239001880.15667972,1566798107182,2019-08-26
ai100-3.cupoy.com,47414380,D1,1134692050.1564994,1566795576008,2019-08-26
ai100-3.cupoy.com,48413951,D1,1559288444.1565337,1566785831980,2019-08-26
ai100-3.cupoy.com,48A13763,D1,2089674496.1564653,1566823133845,2019-08-26
ai100-3.cupoy.com,48B14232,D1,1274459089.1566665,1566822363682,2019-08-26
ai100-3.cupoy.com,4BC14753,D1,373346485.1566823,1566824382233,2019-08-26
ai100-3.cupoy.com,4C314002,D1,1496194902.1564646,1566826234440,2019-08-26
ai100-3.cupoy.com,4C614094,D1,908213608.1566714,1566779999104,2019-08-26
ai100-3.cupoy.com,4E014799,D1,1326109918.1566572,1566829611455,2019-08-26
ai100-3.cupoy.com,4F014865,D1,1244723360.1566825,1566826774324,2019-08-26
ai100-3.cupoy.com,52D14461,D1,591054688.1566821,1566822021246,2019-08-26
ai100-3.cupoy.com,52D14566,D1,1757435752.15657,1566830307745,2019-08-26
ai100-3.cupoy.com,53113917,D1,51427707.15667913,1566796309491,2019-08-26
ai100-3.cupoy.com,58A13828,D1,744402662.1566824,1566830639580,2019-08-26
ai100-3.cupoy.com,59A14591,D1,344721065.1566784,1566783455393,2019-08-26
ai100-3.cupoy.com,59E14761,D1,1047423954.1566794,1566794916364,2019-08-26
ai100-3.cupoy.com,5AC13845,D1,1517503193.1566787,1566787739541,2019-08-26
ai100-3.cupoy.com,5B114674,D1,25140628.1566232,1566825501731,2019-08-26
ai100-3.cupoy.com,5C513883,D1,664649998.156543,1566803941494,2019-08-26
ai100-3.cupoy.com,5E813816,D1,1209259030.1566734,1566820566903,2019-08-26
ai100-3.cupoy.com,5FA14754,D1,1053841506.156471,1566795945414,2019-08-26
ai100-3.cupoy.com,61E13961,D1,894062298.156613,1566830025583,2019-08-26
ai100-3.cupoy.com,62514584,D1,187080690.1565526,1566815362805,2019-08-26
ai100-3.cupoy.com,65014839,D1,1009247223.1566747,1566828365758,2019-08-26
ai100-3.cupoy.com,67214120,D1,543982013.156558,1566833902066,2019-08-26
ai100-3.cupoy.com,6BA14350,D1,1406036185.1564727,1566815492474,2019-08-26
ai100-3.cupoy.com,6F114402,D1,1499544503.1565337,1566827069009,2019-08-26
ai100-3.cupoy.com,6F813887,D1,1486695594.1566796,1566831392317,2019-08-26
ai100-3.cupoy.com,71814769,D1,1846595457.156675,1566751436871,2019-08-26
ai100-3.cupoy.com,73C14359,D1,215970090.1565668,1566789724236,2019-08-26
ai100-3.cupoy.com,75713985,D1,1443548918.1566749,1566754278694,2019-08-26
ai100-3.cupoy.com,76414543,D1,618761463.1566815,1566816427073,2019-08-26
ai100-3.cupoy.com,78814595,D1,1837564553.1565828,1566802977584,2019-08-26
ai100-3.cupoy.com,78A14797,D1,582643796.1566721,1566826186245,2019-08-26
ai100-3.cupoy.com,7A414592,D1,1064815123.156576,1566780386943,2019-08-26
ai100-3.cupoy.com,7EF14427,D1,1142926149.1566792,1566791271952,2019-08-26
ai100-3.cupoy.com,7F014729,D1,1728604578.1566308,1566796425097,2019-08-26
ai100-3.cupoy.com,7F814895,D1,876983797.1566819,1566818771164,2019-08-26
ai100-3.cupoy.com,80114734,D1,1582712876.156628,1566823717825,2019-08-26
ai100-3.cupoy.com,80C14239,D1,2046741871.1566792,1566790743416,2019-08-26
ai100-3.cupoy.com,81914879,D1,2057561833.1566834,1566831548106,2019-08-26
ai100-3.cupoy.com,82914523,D1,1307444140.1566827,1566829408026,2019-08-26
ai100-3.cupoy.com,83014092,D1,1313828524.1563635,1566830015227,2019-08-26
ai100-3.cupoy.com,83414387,D1,108171237.156506,1566829183818,2019-08-26
ai100-3.cupoy.com,83C14914,D1,1600089828.1566825,1566827431639,2019-08-26
ai100-3.cupoy.com,83F14452,D1,460116175.1566832,1566831491622,2019-08-26
ai100-3.cupoy.com,84114435,D1,1403554043.1566825,1566824146193,2019-08-26
ai100-3.cupoy.com,84613875,D1,1945072253.156519,1566776567954,2019-08-26
ai100-3.cupoy.com,84814129,D1,1568382252.156467,1566822149541,2019-08-26
ai100-3.cupoy.com,85114542,D1,21995615.156670548,1566772634424,2019-08-26
ai100-3.cupoy.com,85814216,D1,1663770310.156466,1566826283519,2019-08-26
ai100-3.cupoy.com,87C14282,D1,1173229577.1563191,1566828453479,2019-08-26
ai100-3.cupoy.com,89714857,D1,483845044.15668327,1566832997679,2019-08-26
ai100-3.cupoy.com,8A114866,D1,1378368353.1566827,1566828846483,2019-08-26
ai100-3.cupoy.com,8C914847,D1,771316902.1566756,1566832118864,2019-08-26
ai100-3.cupoy.com,8DA14868,D1,1351898294.1566808,1566809064204,2019-08-26
ai100-3.cupoy.com,90614337,D1,482009658.15668213,1566825008222,2019-08-26
ai100-3.cupoy.com,91714072,D1,1242271787.1566825,1566824917221,2019-08-26
ai100-3.cupoy.com,93714852,D1,1811049410.1566803,1566813639974,2019-08-26
ai100-3.cupoy.com,94114641,D1,1348017184.1566832,1566834609970,2019-08-26
ai100-3.cupoy.com,97714168,D1,1562895736.156467,1566830413137,2019-08-26
ai100-3.cupoy.com,97E14666,D1,708670718.1566787,1566806406916,2019-08-26
ai100-3.cupoy.com,99D13984,D1,2119349243.1565664,1566806585764,2019-08-26
ai100-3.cupoy.com,99E14888,D1,519800434.1566825,1566830046714,2019-08-26
ai100-3.cupoy.com,9D213882,D1,1632780101.1564674,1566750805320,2019-08-26
ai100-3.cupoy.com,9E214296,D1,109278311.15666452,1566762255344,2019-08-26
ai100-3.cupoy.com,9E414582,D1,120520365.156571,1566816062773,2019-08-26
ai100-3.cupoy.com,9EB14830,D1,1110840501.1566815,1566824250439,2019-08-26
ai100-3.cupoy.com,9F814740,D1,369578313.1566728,1566809432569,2019-08-26
ai100-3.cupoy.com,A0514834,D1,1918993245.156631,1566828252289,2019-08-26
ai100-3.cupoy.com,A0614172,D1,1208300088.1564722,1566783280109,2019-08-26
ai100-3.cupoy.com,A2E14212,D1,1152028206.1566784,1566785854288,2019-08-26
ai100-3.cupoy.com,A3C14043,D1,507904070.1564636,1566816608222,2019-08-26
ai100-3.cupoy.com,A4014229,D1,843493567.1565075,1566785297596,2019-08-26
ai100-3.cupoy.com,A5114015,D1,1684528969.15668,1566800789253,2019-08-26
ai100-3.cupoy.com,A8913812,D1,925209556.1566828,1566830128299,2019-08-26
ai100-3.cupoy.com,AB213713,D1,1586087032.15625,1566818705194,2019-08-26
ai100-3.cupoy.com,ABA14228,D1,97903339.1566222,1566825582762,2019-08-26
ai100-3.cupoy.com,AEA14256,D1,1775797734.1564412,1566800926846,2019-08-26
ai100-3.cupoy.com,B1A13903,D1,255922646.156662,1566827472837,2019-08-26
ai100-3.cupoy.com,B1B14790,D1,841378733.1566826,1566828058005,2019-08-26
ai100-3.cupoy.com,B2B13945,D1,1205302654.156467,1566820123223,2019-08-26
ai100-3.cupoy.com,B5514322,D1,1855424721.1564896,1566834072313,2019-08-26
ai100-3.cupoy.com,B6314763,D1,1716983017.1566784,1566784961619,2019-08-26
ai100-3.cupoy.com,B6F14878,D1,1364216559.156683,1566828989134,2019-08-26
ai100-3.cupoy.com,B7214638,D1,252028023.1566221,1566828594436,2019-08-26
ai100-3.cupoy.com,BA214887,D1,1957927780.1566749,1566820145166,2019-08-26
ai100-3.cupoy.com,BAF14651,D1,545784074.1565914,1566780465618,2019-08-26
ai100-3.cupoy.com,BC114369,D1,1866770606.1566732,1566824521765,2019-08-26
ai100-3.cupoy.com,BD614565,D1,726676810.1565695,1566785545407,2019-08-26
ai100-3.cupoy.com,BE814708,D1,267564685.1566001,1566825081179,2019-08-26
ai100-3.cupoy.com,BFE14675,D1,1549574874.1566792,1566794632745,2019-08-26
ai100-3.cupoy.com,C0113939,D1,2030649740.1566803,1566804400757,2019-08-26
ai100-3.cupoy.com,C0314772,D1,557866701.1566567,1566788516070,2019-08-26
ai100-3.cupoy.com,C0713892,D1,1740621151.1564727,1566814520783,2019-08-26
ai100-3.cupoy.com,C0A14681,D1,278324947.15667856,1566787325912,2019-08-26
ai100-3.cupoy.com,C2F14693,D1,906097757.1566211,1566809392327,2019-08-26
ai100-3.cupoy.com,C3514188,D1,1597889773.156681,1566807859604,2019-08-26
ai100-3.cupoy.com,C3914197,D1,1283250616.1566832,1566832563037,2019-08-26
ai100-3.cupoy.com,C4A14058,D1,349184651.15653235,1566827518650,2019-08-26
ai100-3.cupoy.com,C6B14041,D1,651817470.1566831,1566830325297,2019-08-26
ai100-3.cupoy.com,C7C14663,D1,2000593223.156681,1566811739425,2019-08-26
ai100-3.cupoy.com,C9814637,D1,612156791.1566789,1566789767951,2019-08-26
ai100-3.cupoy.com,C9B14171,D1,914549716.1564664,1566818549185,2019-08-26
ai100-3.cupoy.com,C9F13909,D1,7981145.156675784,1566833954766,2019-08-26
ai100-3.cupoy.com,CB314677,D1,1532767596.156682,1566819040568,2019-08-26
ai100-3.cupoy.com,CE013918,D1,815339701.1564645,1566784526929,2019-08-26
ai100-3.cupoy.com,CE314694,D1,68077329.1565752,1566780646196,2019-08-26
ai100-3.cupoy.com,DB514021,D1,1388645658.156467,1566832875426,2019-08-26
ai100-3.cupoy.com,DB814733,D1,1647877975.1566365,1566823487638,2019-08-26
ai100-3.cupoy.com,DBA14421,D1,2128023754.1565056,1566790242670,2019-08-26
ai100-3.cupoy.com,DBE14511,D1,911823028.1565185,1566824398605,2019-08-26
ai100-3.cupoy.com,DD514170,D1,2000734816.1564815,1566828726511,2019-08-26
ai100-3.cupoy.com,DE314867,D1,874590249.1566819,1566820661935,2019-08-26
ai100-3.cupoy.com,DF913857,D1,1631742856.1566784,1566785229006,2019-08-26
ai100-3.cupoy.com,DFD14779,D1,1265706962.1566648,1566822086857,2019-08-26
ai100-3.cupoy.com,E0113994,D1,8706456.155443018,1566834111991,2019-08-26
ai100-3.cupoy.com,E8914699,D1,460390956.1565608,1566828292359,2019-08-26
ai100-3.cupoy.com,EA814131,D1,1348746224.1564708,1566830842365,2019-08-26
ai100-3.cupoy.com,ED014071,D1,592408767.1564014,1566831221017,2019-08-26
ai100-3.cupoy.com,EF114158,D1,1007315820.1564671,1566801897531,2019-08-26
ai100-3.cupoy.com,F0013830,D1,1128187356.1564653,1566819890659,2019-08-26
ai100-3.cupoy.com,F2513814,D1,722400230.1564736,1566792220804,2019-08-26
ai100-3.cupoy.com,F3A14495,D1,1600526493.1566749,1566753950827,2019-08-26
ai100-3.cupoy.com,F4D14234,D1,2059419794.1564727,1566791747443,2019-08-26
ai100-3.cupoy.com,F9B14481,D1,169280512.15658522,1566789972830,2019-08-26
ai100-3.cupoy.com,FBD14715,D1,1977376852.1566224,1566833682203,2019-08-26
ai100-3.cupoy.com,FD813870,D1,668913601.1564718,1566783059109,2019-08-26
ai100-3.cupoy.com,FF314891,D1,1764980997.156681,1566820178376,2019-08-26
ai100-3.cupoy.com,FFF14287,D1,1177113469.1566827,1566829669220,2019-08-26
ai100-3.cupoy.com,0BC14004,D2,285587506.1566759,1566770608174,2019-08-26
ai100-3.cupoy.com,0DA14795,D2,2021740011.1566732,1566827670296,2019-08-26
ai100-3.cupoy.com,12D14814,D2,1470079504.1566553,1566800111018,2019-08-26
ai100-3.cupoy.com,1E614298,D2,1444260043.156335,1566810607328,2019-08-26
ai100-3.cupoy.com,29714557,D2,491590277.1566748,1566758420533,2019-08-26
ai100-3.cupoy.com,34614597,D2,110440239.15657446,1566803828706,2019-08-26
ai100-3.cupoy.com,3AE11553,D2,2111722510.1560009,1566760719156,2019-08-26
ai100-3.cupoy.com,4C614094,D2,908213608.1566714,1566780078027,2019-08-26
ai100-3.cupoy.com,55114141,D2,1604269627.1564653,1566803800908,2019-08-26
ai100-3.cupoy.com,59E14761,D2,1047423954.1566794,1566795239776,2019-08-26
ai100-3.cupoy.com,61114492,D2,267898503.15667015,1566831715849,2019-08-26
ai100-3.cupoy.com,61B14156,D2,59705914.15667168,1566833829729,2019-08-26
ai100-3.cupoy.com,64014806,D2,2032792494.1566625,1566783561676,2019-08-26
ai100-3.cupoy.com,7A414592,D2,1064815123.156576,1566783056430,2019-08-26
ai100-3.cupoy.com,7E814157,D2,1789260489.1564925,1566794664480,2019-08-26
ai100-3.cupoy.com,80714755,D2,397149321.15667325,1566826807871,2019-08-26
ai100-3.cupoy.com,87713802,D2,1023404261.1566112,1566817675182,2019-08-26
ai100-3.cupoy.com,BAF14651,D2,545784074.1565914,1566787585600,2019-08-26
ai100-3.cupoy.com,BC114369,D2,1866770606.1566732,1566830511700,2019-08-26
ai100-3.cupoy.com,E0E13764,D2,917241076.1562995,1566824825633,2019-08-26
ai100-3.cupoy.com,E4C14390,D2,822263773.156672,1566823395789,2019-08-26
ai100-3.cupoy.com,EA814131,D2,1776880876.1564796,1566831594399,2019-08-26
ai100-3.cupoy.com,EBA13825,D2,1244280513.1565182,1566808610697,2019-08-26
ai100-3.cupoy.com,F4D14234,D2,2059419794.1564727,1566802149028,2019-08-26
ai100-3.cupoy.com,F9B14481,D2,169280512.15658522,1566790141958,2019-08-26
ai100-3.cupoy.com,0DA14795,D3,2021740011.1566732,1566827727025,2019-08-26
ai100-3.cupoy.com,1E614298,D3,1444260043.156335,1566810655820,2019-08-26
ai100-3.cupoy.com,29714557,D3,491590277.1566748,1566758599002,2019-08-26
ai100-3.cupoy.com,32014330,D3,335617906.1566789,1566821655198,2019-08-26
ai100-3.cupoy.com,33D14710,D3,1083889144.1566749,1566750897215,2019-08-26
ai100-3.cupoy.com,3AE11553,D3,2111722510.1560009,1566761238831,2019-08-26
ai100-3.cupoy.com,55114141,D3,1604269627.1564653,1566806793305,2019-08-26
ai100-3.cupoy.com,59E14761,D3,1047423954.1566794,1566795715941,2019-08-26
ai100-3.cupoy.com,5E813816,D3,1700999597.1566825,1566833026629,2019-08-26
ai100-3.cupoy.com,6E414684,D3,395467467.15667325,1566823939025,2019-08-26
ai100-3.cupoy.com,7A414592,D3,1064815123.156576,1566783081742,2019-08-26
ai100-3.cupoy.com,9E414582,D3,1746891396.156682,1566834915131,2019-08-26
ai100-3.cupoy.com,BAF14651,D3,545784074.1565914,1566787441433,2019-08-26
ai100-3.cupoy.com,C9B14171,D3,914549716.1564664,1566821238539,2019-08-26
ai100-3.cupoy.com,E0E13764,D3,917241076.1562995,1566826299141,2019-08-26
ai100-3.cupoy.com,F0013830,D3,1128187356.1564653,1566825147852,2019-08-26
ai100-3.cupoy.com,F4D14234,D3,1734521967.1564727,1566809213747,2019-08-26
ai100-3.cupoy.com,empty,D1,1027721262.1566821,1566893016618,2019-08-27
ai100-3.cupoy.com,04214842,D1,699582045.1566918,1566917548490,2019-08-27
ai100-3.cupoy.com,04E14514,D1,371837878.15604126,1566908518875,2019-08-27
ai100-3.cupoy.com,09013964,D1,1296912720.1563632,1566838380228,2019-08-27
ai100-3.cupoy.com,0A014305,D1,128255073.156691,1566910496630,2019-08-27
