pagePath,pvnum,vistornum,sessionnum,bounceRate,exitRate,logdate
/mission/,839,142,73,0.0,20.6,2019-07-28
/participator/,852,150,154,22.1,11.9,2019-07-28
/post/,8,3,2,100.0,25.0,2019-07-28
/posts,61,31,5,20.0,18.0,2019-07-28
/ranking/,176,64,15,33.3,10.8,2019-07-28
/samplecode/,102,28,4,25.0,23.5,2019-07-28
/samplecodelist/,340,94,43,32.6,9.7,2019-07-28
/submit/,132,48,5,20.0,7.6,2019-07-28
/,399,205,220,18.6,19.3,2019-07-29
/alltasks,66,31,5,20.0,13.6,2019-07-29
/answercode/,38,18,5,80.0,18.4,2019-07-29
/answercodelist/,215,34,1,0.0,3.3,2019-07-29
/error,55,34,2,0.0,5.5,2019-07-29
/helps,28,20,6,83.3,35.7,2019-07-29
/introduction,100,58,8,25.0,7.0,2019-07-29
/mission/,1356,211,89,0.0,13.5,2019-07-29
/participator/,1547,247,189,24.3,11.8,2019-07-29
/post/,3,2,0,0.0,0.0,2019-07-29
/posts,88,50,3,33.3,11.4,2019-07-29
/ranking/,422,119,38,7.9,8.3,2019-07-29
/samplecode/,132,44,4,25.0,22.0,2019-07-29
/samplecodelist/,615,144,34,26.5,6.8,2019-07-29
/submit/,206,58,10,10.0,2.4,2019-07-29
/,391,196,186,22.6,22.0,2019-07-30
/alltasks,61,33,4,50.0,16.4,2019-07-30
/answercode/,44,23,1,100.0,15.9,2019-07-30
/answercodelist/,186,41,1,0.0,2.2,2019-07-30
/error,58,32,7,42.9,13.8,2019-07-30
/helps,30,21,4,50.0,20.0,2019-07-30
/introduction,102,60,12,25.0,5.9,2019-07-30
/mission/,1217,234,99,5.1,16.4,2019-07-30
/participator/,1431,268,200,24.0,10.8,2019-07-30
/post/,12,2,0,0.0,0.0,2019-07-30
/posts,85,45,6,33.3,11.8,2019-07-30
/ranking,2,1,0,0.0,0.0,2019-07-30
/ranking/,408,135,32,15.6,7.6,2019-07-30
/samplecode/,136,52,15,46.7,29.4,2019-07-30
/samplecodelist/,539,154,59,27.1,11.3,2019-07-30
/submit/,267,84,12,41.7,6.0,2019-07-30
/,332,169,183,23.0,23.5,2019-07-31
/alltasks,75,31,6,50.0,17.3,2019-07-31
/answercode/,37,14,0,0.0,21.6,2019-07-31
/answercodelist/,206,31,5,0.0,2.9,2019-07-31
/error,46,32,4,50.0,15.2,2019-07-31
/helps,23,17,1,100.0,21.7,2019-07-31
/introduction,71,44,3,0.0,4.2,2019-07-31
/mission/,1021,200,88,0.0,16.7,2019-07-31
/participator/,1039,226,164,21.3,12.0,2019-07-31
/post/,9,6,0,0.0,0.0,2019-07-31
/posts,69,44,13,53.8,29.0,2019-07-31
/ranking/,283,109,19,10.5,7.8,2019-07-31
/samplecode/,146,34,6,16.7,15.1,2019-07-31
/samplecodelist/,523,124,28,25.0,7.5,2019-07-31
/submit/,137,66,8,0.0,5.1,2019-07-31
/,708,310,308,18.5,20.2,2019-08-01
/alltasks,122,50,10,70.0,12.3,2019-08-01
/answercode/,36,17,4,50.0,22.2,2019-08-01
/answercodelist/,118,37,4,25.0,5.1,2019-08-01
/error,73,37,3,33.3,5.5,2019-08-01
/helps,37,29,3,33.3,16.2,2019-08-01
/introduction,162,81,10,20.0,5.6,2019-08-01
/mission/,1402,264,77,1.3,15.5,2019-08-01
/participator/,1730,313,205,22.9,11.3,2019-08-01
/post/,8,6,2,50.0,25.0,2019-08-01
/posts,65,48,7,28.6,23.1,2019-08-01
/ranking/,482,140,32,21.9,9.3,2019-08-01
/samplecode/,137,54,10,20.0,21.2,2019-08-01
/samplecodelist/,541,169,51,7.8,8.1,2019-08-01
/submit/,288,75,4,25.0,3.5,2019-08-01
/,645,302,290,12.8,15.7,2019-08-02
/alltasks,78,39,10,30.0,11.5,2019-08-02
/answercode/,17,13,1,0.0,11.8,2019-08-02
/answercodelist/,125,40,7,14.3,3.2,2019-08-02
/error,80,49,1,100.0,11.2,2019-08-02
/helps,38,28,1,0.0,13.2,2019-08-02
/introduction,152,80,12,8.3,4.6,2019-08-02
/mission/,1389,298,90,2.2,17.7,2019-08-02
/participator/,1883,340,215,18.1,9.8,2019-08-02
/post/,7,4,1,100.0,28.6,2019-08-02
/posts,61,38,8,37.5,13.1,2019-08-02
/ranking/,576,151,45,28.9,10.1,2019-08-02
/samplecode/,199,70,9,22.2,19.6,2019-08-02
/samplecodelist/,653,160,40,15.0,9.5,2019-08-02
/submit/,289,94,10,20.0,7.3,2019-08-02
/,309,163,159,20.1,20.4,2019-08-03
/alltasks,22,11,2,50.0,13.6,2019-08-03
/answercode/,27,10,1,0.0,11.1,2019-08-03
/answercodelist/,80,30,4,0.0,2.5,2019-08-03
/error,44,26,6,66.7,11.4,2019-08-03
/helps,13,8,0,0.0,7.7,2019-08-03
/introduction,78,44,6,0.0,6.4,2019-08-03
/mission/,1091,170,72,6.9,15.1,2019-08-03
/participator/,1181,200,137,13.9,9.7,2019-08-03
/post/,1,1,1,100.0,100.0,2019-08-03
/posts,40,25,6,0.0,17.5,2019-08-03
/ranking/,285,93,25,36.0,13.3,2019-08-03
/samplecode/,113,47,11,54.5,25.7,2019-08-03
/samplecodelist/,438,117,39,15.4,10.5,2019-08-03
/submit/,189,68,14,42.9,9.0,2019-08-03
/,426,179,173,15.6,17.6,2019-08-04
/alltasks,38,21,4,100.0,15.8,2019-08-04
/answercode/,33,11,2,50.0,24.2,2019-08-04
/answercodelist/,211,32,2,0.0,3.8,2019-08-04
/error,64,33,3,100.0,4.7,2019-08-04
/helps,30,22,3,33.3,20.0,2019-08-04
/introduction,92,49,4,25.0,4.3,2019-08-04
/mission/,1233,178,90,1.1,13.3,2019-08-04
/participator/,1375,208,170,16.5,9.7,2019-08-04
/post/,6,5,2,100.0,33.3,2019-08-04
/posts,40,31,7,28.6,22.5,2019-08-04
/ranking/,357,87,38,7.9,7.8,2019-08-04
/samplecode/,110,39,2,0.0,16.4,2019-08-04
/samplecodelist/,499,116,32,15.6,11.6,2019-08-04
/submit/,180,61,6,33.3,6.1,2019-08-04
/,650,284,297,14.5,17.1,2019-08-05
/alltasks,86,39,9,33.3,20.9,2019-08-05
/answercode/,41,21,1,100.0,36.6,2019-08-05
/answercodelist/,177,48,6,0.0,3.4,2019-08-05
/error,83,45,1,100.0,4.8,2019-08-05
/helps,46,34,2,50.0,10.9,2019-08-05
/introduction,166,98,12,41.7,9.0,2019-08-05
/mission/,1677,270,111,0.9,13.9,2019-08-05
/participator/,1965,341,236,20.8,10.6,2019-08-05
/post/,1,1,0,0.0,0.0,2019-08-05
/posts,99,54,13,38.5,10.1,2019-08-05
/ranking/,583,173,48,25.0,9.9,2019-08-05
/samplecode/,164,59,6,16.7,20.7,2019-08-05
/samplecodelist/,697,191,43,25.6,9.2,2019-08-05
/submit/,221,78,10,0.0,3.2,2019-08-05
/,624,285,279,15.8,18.9,2019-08-06
/alltasks,71,39,8,37.5,12.7,2019-08-06
/answercode/,36,12,0,0.0,19.4,2019-08-06
/answercodelist/,342,46,8,12.5,2.3,2019-08-06
/error,113,46,5,40.0,6.2,2019-08-06
/helps,33,28,2,0.0,6.1,2019-08-06
/introduction,181,87,11,27.3,8.3,2019-08-06
/mission/,1518,277,120,2.5,15.4,2019-08-06
/participator/,1871,327,235,18.3,11.5,2019-08-06
/post/,5,4,0,0.0,0.0,2019-08-06
/posts,100,60,16,31.2,13.0,2019-08-06
/ranking/,729,171,58,15.5,9.7,2019-08-06
/samplecode/,176,48,12,25.0,22.2,2019-08-06
/samplecodelist/,660,180,46,32.6,10.8,2019-08-06
/submit/,177,78,11,0.0,6.2,2019-08-06
/,631,294,310,18.7,21.2,2019-08-07
/alltasks,78,37,5,80.0,14.1,2019-08-07
/answercode/,26,14,0,0.0,15.4,2019-08-07
/answercodelist/,155,40,1,0.0,7.1,2019-08-07
/error,44,27,5,80.0,18.2,2019-08-07
/helps,39,29,0,0.0,25.6,2019-08-07
/introduction,178,104,13,38.5,9.6,2019-08-07
/mission/,1682,259,99,1.0,12.7,2019-08-07
/participator/,1778,327,230,18.3,10.6,2019-08-07
/post/,3,3,0,0.0,33.3,2019-08-07
/posts,121,59,15,20.0,9.1,2019-08-07
/ranking/,576,167,33,21.2,9.0,2019-08-07
/samplecode/,202,69,14,35.7,24.3,2019-08-07
/samplecodelist/,789,166,56,23.2,8.1,2019-08-07
/submit/,221,82,10,20.0,8.6,2019-08-07
/,482,234,232,19.0,21.2,2019-08-08
/alltasks,51,30,3,66.7,15.7,2019-08-08
/answercode/,20,8,2,0.0,20.0,2019-08-08
/answercodelist/,308,30,4,25.0,3.2,2019-08-08
/error,52,32,1,100.0,7.7,2019-08-08
/helps,25,19,1,100.0,8.0,2019-08-08
/introduction,130,82,6,16.7,10.8,2019-08-08
/mission/,918,206,81,1.2,19.2,2019-08-08
/participator/,1534,295,203,31.5,12.5,2019-08-08
/post/,1,1,1,0.0,0.0,2019-08-08
/posts,79,48,8,25.0,8.9,2019-08-08
/ranking/,437,139,34,14.7,7.8,2019-08-08
/samplecode/,116,39,20,30.0,34.5,2019-08-08
/samplecodelist/,355,113,42,28.6,14.6,2019-08-08
/submit/,265,92,12,58.3,6.0,2019-08-08
/,362,196,205,20.0,22.1,2019-08-09
/alltasks,34,24,3,100.0,23.5,2019-08-09
/answercode/,24,14,2,50.0,29.2,2019-08-09
/answercodelist/,85,31,2,0.0,5.9,2019-08-09
/error,51,35,6,33.3,11.8,2019-08-09
/helps,21,19,5,0.0,14.3,2019-08-09
/introduction,109,63,7,28.6,11.9,2019-08-09
/mission/,1028,185,106,0.9,18.7,2019-08-09
/participator/,1467,258,183,34.4,12.7,2019-08-09
/posts,54,32,16,37.5,24.1,2019-08-09
/ranking/,320,105,28,21.4,11.9,2019-08-09
/samplecode/,103,36,8,62.5,19.4,2019-08-09
/samplecodelist/,450,110,44,20.5,9.6,2019-08-09
/submit/,289,81,9,11.1,3.1,2019-08-09
/,353,186,198,24.2,23.5,2019-08-10
/alltasks,46,24,2,50.0,19.6,2019-08-10
/answercode/,56,15,0,0.0,19.6,2019-08-10
/answercodelist/,248,39,6,0.0,3.6,2019-08-10
/error,48,31,6,33.3,8.3,2019-08-10
/helps,18,15,1,0.0,11.1,2019-08-10
/introduction,93,61,2,0.0,9.7,2019-08-10
/mission/,1131,188,95,4.2,16.4,2019-08-10
/participator/,1497,241,192,22.4,10.1,2019-08-10
/posts,55,34,7,42.9,12.7,2019-08-10
/ranking/,299,112,25,32.0,13.0,2019-08-10
/samplecode/,208,50,2,50.0,13.9,2019-08-10
/samplecodelist/,515,116,39,28.2,6.8,2019-08-10
/submit/,338,88,12,0.0,2.1,2019-08-10
/,399,214,207,19.3,18.5,2019-08-11
/alltasks,44,28,4,50.0,20.5,2019-08-11
/answercode/,55,18,1,0.0,27.3,2019-08-11
/answercodelist/,275,33,4,0.0,1.8,2019-08-11
/error,44,38,5,20.0,9.1,2019-08-11
/helps,20,16,1,100.0,10.0,2019-08-11
/introduction,94,65,7,28.6,8.5,2019-08-11
/mission/,974,182,86,2.3,15.7,2019-08-11
/participator/,1417,258,185,24.3,14.0,2019-08-11
/posts,75,53,10,30.0,18.7,2019-08-11
/ranking/,379,116,50,26.0,11.6,2019-08-11
/samplecode/,96,36,4,25.0,20.8,2019-08-11
/samplecodelist/,373,111,36,25.0,12.3,2019-08-11
/submit/,209,88,18,16.7,5.3,2019-08-11
/,646,329,331,19.0,17.8,2019-08-12
/alltasks,108,57,8,50.0,13.0,2019-08-12
/answercode/,43,13,3,33.3,14.0,2019-08-12
/answercodelist/,120,34,1,0.0,1.7,2019-08-12
/error,85,46,5,20.0,9.4,2019-08-12
/helps,21,19,2,50.0,14.3,2019-08-12
/introduction,154,86,14,14.3,10.4,2019-08-12
/mission/,1347,326,123,4.1,26.1,2019-08-12
/participator/,1829,371,284,18.7,11.9,2019-08-12
/post/,13,5,1,100.0,15.4,2019-08-12
/posts,95,57,12,25.0,14.7,2019-08-12
/ranking/,587,165,58,24.1,9.9,2019-08-12
/samplecode/,191,60,12,25.0,25.1,2019-08-12
/samplecodelist/,385,119,56,23.2,13.2,2019-08-12
/submit/,219,79,11,18.2,6.4,2019-08-12
/,673,313,320,15.3,17.8,2019-08-13
/alltasks,97,44,12,33.3,13.4,2019-08-13
/answercode/,49,24,0,0.0,28.6,2019-08-13
/answercodelist/,277,49,4,25.0,3.2,2019-08-13
/error,104,59,5,20.0,5.8,2019-08-13
/helps,44,35,3,33.3,27.3,2019-08-13
/introduction,170,98,13,7.7,5.9,2019-08-13
/mission/,1597,319,112,4.5,19.0,2019-08-13
/participator/,2050,380,274,20.8,10.2,2019-08-13
/post/,3,1,0,0.0,0.0,2019-08-13
/posts,81,45,15,13.3,12.3,2019-08-13
/ranking/,627,184,37,21.6,8.5,2019-08-13
/samplecode/,179,57,7,57.1,20.7,2019-08-13
/samplecodelist/,544,138,36,25.0,6.8,2019-08-13
/submit/,244,87,11,0.0,4.5,2019-08-13
/,416,224,219,19.6,20.4,2019-08-14
/alltasks,38,24,6,33.3,13.2,2019-08-14
/answercode/,72,32,5,40.0,19.4,2019-08-14
/answercodelist/,374,46,6,33.3,2.1,2019-08-14
/error,64,35,3,0.0,7.8,2019-08-14
/helps,29,23,4,50.0,20.7,2019-08-14
/introduction,128,77,11,27.3,10.2,2019-08-14
/mission/,1010,237,93,2.2,22.0,2019-08-14
/participator/,1339,301,205,26.3,13.1,2019-08-14
/post/,7,2,1,100.0,14.3,2019-08-14
/posts,50,37,11,27.3,14.0,2019-08-14
/ranking/,423,135,37,16.2,10.4,2019-08-14
/samplecode/,150,58,17,41.2,26.0,2019-08-14
/samplecodelist/,386,113,42,26.2,9.3,2019-08-14
/submit/,95,59,4,0.0,4.2,2019-08-14
/,517,256,270,18.9,20.1,2019-08-15
/alltasks,37,25,3,33.3,16.2,2019-08-15
/answercode/,34,18,3,66.7,26.5,2019-08-15
/answercodelist/,58,25,2,50.0,5.2,2019-08-15
/error,52,33,4,50.0,13.5,2019-08-15
/helps,25,20,4,0.0,16.0,2019-08-15
/introduction,97,66,8,50.0,11.3,2019-08-15
/mission/,1155,253,107,0.0,20.6,2019-08-15
/participator/,1464,316,196,24.0,12.6,2019-08-15
/post/,5,3,0,0.0,20.0,2019-08-15
/posts,56,31,14,50.0,23.2,2019-08-15
/ranking/,323,126,27,18.5,8.7,2019-08-15
/samplecode/,99,48,9,55.6,28.3,2019-08-15
/samplecodelist/,448,96,33,30.3,8.7,2019-08-15
/submit/,176,68,11,0.0,8.0,2019-08-15
/,406,215,236,19.5,20.2,2019-08-16
/alltasks,41,27,5,60.0,14.6,2019-08-16
/answercode/,58,18,0,0.0,19.0,2019-08-16
/answercodelist/,180,28,5,20.0,2.8,2019-08-16
/error,59,28,6,50.0,10.2,2019-08-16
/helps,24,21,2,50.0,12.5,2019-08-16
/introduction,106,66,10,80.0,18.9,2019-08-16
/mission/,1083,188,93,3.2,18.3,2019-08-16
/participator/,1167,245,133,26.3,11.5,2019-08-16
/posts,36,27,8,37.5,19.4,2019-08-16
/ranking/,265,95,25,20.0,9.8,2019-08-16
/samplecode/,93,36,10,60.0,31.2,2019-08-16
/samplecodelist/,424,73,30,23.3,4.5,2019-08-16
/submit/,145,51,6,33.3,6.2,2019-08-16
/,347,197,202,21.3,20.2,2019-08-17
/alltasks,83,35,13,61.5,19.3,2019-08-17
/answercode/,21,10,1,0.0,33.3,2019-08-17
/answercodelist/,82,21,1,0.0,2.4,2019-08-17
/error,48,24,9,55.6,16.7,2019-08-17
/helps,14,11,0,0.0,14.3,2019-08-17
/introduction,73,49,2,50.0,16.4,2019-08-17
/mission/,945,196,84,6.0,20.3,2019-08-17
/participator/,1106,240,153,22.9,12.2,2019-08-17
/post/,6,3,0,0.0,0.0,2019-08-17
/posts,50,32,8,37.5,22.0,2019-08-17
/ranking/,295,84,16,12.5,6.8,2019-08-17
/samplecode/,128,52,9,44.4,21.1,2019-08-17
/samplecodelist/,337,83,27,11.1,7.7,2019-08-17
/submit/,127,50,10,10.0,5.5,2019-08-17
/,382,195,215,21.4,24.9,2019-08-18
/alltasks,56,32,12,66.7,23.2,2019-08-18
/answercode/,38,16,5,0.0,23.7,2019-08-18
/answercodelist/,110,25,2,0.0,3.6,2019-08-18
/error,28,19,7,85.7,28.6,2019-08-18
/helps,20,18,1,100.0,25.0,2019-08-18
/introduction,97,61,6,33.3,13.4,2019-08-18
/mission/,735,188,58,1.7,24.8,2019-08-18
/participator/,983,223,168,23.2,13.5,2019-08-18
/post/,3,2,0,0.0,0.0,2019-08-18
/posts,40,29,6,16.7,20.0,2019-08-18
/ranking/,263,94,33,27.3,11.8,2019-08-18
/samplecode/,79,35,4,50.0,24.1,2019-08-18
/samplecodelist/,237,81,31,22.6,9.7,2019-08-18
/submit/,115,59,4,25.0,7.0,2019-08-18
/,672,329,348,20.1,22.3,2019-08-19
/alltasks,76,46,9,33.3,11.8,2019-08-19
/answercode/,39,23,3,33.3,25.6,2019-08-19
/answercodelist/,128,37,4,25.0,1.6,2019-08-19
/error,41,26,4,25.0,14.6,2019-08-19
/helps,53,39,0,0.0,13.2,2019-08-19
/introduction,192,108,11,36.4,12.0,2019-08-19
/mission/,1345,251,98,6.1,15.4,2019-08-19
/participator/,1720,344,211,23.7,12.6,2019-08-19
/post/,2,2,0,0.0,0.0,2019-08-19
/posts,108,65,8,50.0,15.7,2019-08-19
/ranking/,533,163,36,41.7,10.5,2019-08-19
/samplecode/,158,53,14,28.6,20.9,2019-08-19
/samplecodelist/,429,107,31,9.7,6.3,2019-08-19
/submit/,161,83,10,10.0,6.8,2019-08-19
/,600,314,321,24.0,23.3,2019-08-20
/alltasks,86,36,9,22.2,15.1,2019-08-20
/answercode/,39,20,1,100.0,25.6,2019-08-20
/answercodelist/,294,34,4,25.0,2.4,2019-08-20
/error,53,31,7,71.4,13.2,2019-08-20
/helps,51,36,5,60.0,23.5,2019-08-20
/introduction,131,91,10,30.0,13.7,2019-08-20
/mission/,1003,234,76,10.5,20.0,2019-08-20
/participator/,1288,305,196,23.0,13.4,2019-08-20
/post/,5,3,0,0.0,20.0,2019-08-20
/posts,94,58,11,27.3,21.3,2019-08-20
/ranking/,357,150,25,52.0,13.4,2019-08-20
/samplecode/,140,51,7,14.3,16.4,2019-08-20
/samplecodelist/,358,116,39,28.2,9.5,2019-08-20
/submit/,140,59,6,33.3,5.7,2019-08-20
/,612,298,283,16.3,16.2,2019-08-21
/alltasks,61,33,5,40.0,16.4,2019-08-21
/answercode/,29,11,0,0.0,20.7,2019-08-21
/answercodelist/,120,22,1,0.0,1.7,2019-08-21
/error,53,38,5,60.0,7.5,2019-08-21
/helps,47,36,2,100.0,21.3,2019-08-21
/introduction,169,103,9,44.4,12.4,2019-08-21
/mission/,1243,255,80,0.0,15.5,2019-08-21
/participator/,1484,336,200,24.5,13.3,2019-08-21
/post/,1,1,0,0.0,100.0,2019-08-21
/posts,107,56,17,64.7,18.7,2019-08-21
/ranking,4,1,0,0.0,0.0,2019-08-21
/ranking/,362,134,24,33.3,9.9,2019-08-21
/samplecode/,138,56,10,50.0,18.8,2019-08-21
/samplecodelist/,367,120,22,31.8,8.2,2019-08-21
/submit/,193,49,2,0.0,2.1,2019-08-21
/,575,303,294,17.3,20.9,2019-08-22
/alltasks,75,43,9,66.7,18.7,2019-08-22
/answercode/,14,9,1,100.0,35.7,2019-08-22
/answercodelist/,50,22,2,100.0,14.0,2019-08-22
/error,71,38,4,50.0,9.9,2019-08-22
/helps,23,19,2,50.0,13.0,2019-08-22
/introduction,141,95,16,50.0,10.6,2019-08-22
/mission/,1187,245,74,1.4,15.9,2019-08-22
/participator/,1454,329,173,24.3,12.9,2019-08-22
/post/,30,2,0,0.0,3.3,2019-08-22
/posts,99,48,14,42.9,13.1,2019-08-22
/ranking/,368,137,31,29.0,11.1,2019-08-22
/samplecode/,105,48,5,40.0,18.1,2019-08-22
/samplecodelist/,398,110,28,21.4,7.8,2019-08-22
/submit/,298,49,3,0.0,3.4,2019-08-22
/,478,234,231,26.4,22.8,2019-08-23
/alltasks,66,34,4,25.0,22.7,2019-08-23
/answercode/,22,10,1,0.0,27.3,2019-08-23
/answercodelist/,47,16,2,0.0,2.1,2019-08-23
/error,28,17,2,0.0,21.4,2019-08-23
/helps,38,27,1,100.0,15.8,2019-08-23
/introduction,115,71,10,20.0,9.6,2019-08-23
/mission/,721,173,52,5.8,16.6,2019-08-23
/participator/,1017,238,129,31.0,13.4,2019-08-23
/post/,5,3,1,100.0,20.0,2019-08-23
/posts,76,49,15,60.0,21.1,2019-08-23
/ranking,1,1,0,0.0,0.0,2019-08-23
/ranking/,258,98,24,25.0,8.9,2019-08-23
/samplecode/,82,27,4,25.0,14.6,2019-08-23
/samplecodelist/,206,80,19,36.8,14.1,2019-08-23
/submit/,95,39,4,25.0,6.3,2019-08-23
/,479,233,246,21.5,23.0,2019-08-24
/alltasks,82,34,3,0.0,9.8,2019-08-24
/answercode/,32,8,3,0.0,15.6,2019-08-24
/answercodelist/,74,15,2,50.0,2.7,2019-08-24
/error,27,20,3,100.0,22.2,2019-08-24
/helps,27,20,2,0.0,7.4,2019-08-24
/introduction,148,85,9,22.2,8.8,2019-08-24
/mission/,792,168,51,3.9,17.8,2019-08-24
/participator/,1021,215,115,24.3,11.8,2019-08-24
/post/,5,4,1,0.0,60.0,2019-08-24
/posts,53,35,2,50.0,11.3,2019-08-24
/ranking/,246,95,12,16.7,8.9,2019-08-24
/samplecode/,142,47,10,40.0,21.8,2019-08-24
/samplecodelist/,317,85,25,40.0,7.3,2019-08-24
/submit/,163,55,3,100.0,5.5,2019-08-24
/,742,306,324,18.5,18.2,2019-08-25
/alltasks,48,22,5,0.0,6.2,2019-08-25
/answercode/,64,14,9,33.3,15.6,2019-08-25
/answercodelist/,417,29,1,0.0,0.7,2019-08-25
/error,55,36,5,60.0,9.1,2019-08-25
/helps,49,31,4,25.0,16.3,2019-08-25
/introduction,203,116,13,23.1,10.8,2019-08-25
/mission/,1296,221,81,3.7,13.1,2019-08-25
/participator/,1929,305,162,17.9,10.4,2019-08-25
/post/,2,2,0,0.0,50.0,2019-08-25
/posts,49,35,5,40.0,16.3,2019-08-25
/ranking/,449,143,22,27.3,7.8,2019-08-25
/samplecode/,242,70,8,50.0,15.7,2019-08-25
/samplecodelist/,560,140,41,24.4,7.3,2019-08-25
/submit/,249,91,9,44.4,7.2,2019-08-25
/,2197,866,968,20.6,19.6,2019-08-26
/alltasks,144,68,11,36.4,8.3,2019-08-26
/answercode/,61,29,6,33.3,11.5,2019-08-26
/answercodelist/,338,48,5,20.0,3.3,2019-08-26
/error,92,59,5,60.0,9.8,2019-08-26
/helps,101,70,8,25.0,17.8,2019-08-26
/introduction,453,256,21,4.8,8.4,2019-08-26
/mission/,2778,695,175,1.1,18.0,2019-08-26
/participator/,3463,677,367,22.3,12.2,2019-08-26
/post/,3,3,0,0.0,0.0,2019-08-26
/posts,126,92,4,0.0,10.3,2019-08-26
/ranking/,754,308,41,17.1,9.4,2019-08-26
/samplecode/,573,190,32,31.2,18.7,2019-08-26
/samplecodelist/,1107,368,64,10.9,8.1,2019-08-26
/submit/,423,170,18,33.3,5.4,2019-08-26
/,1522,711,753,16.7,18.1,2019-08-27
/alltasks,164,78,16,31.2,10.4,2019-08-27
/answercode/,69,47,0,0.0,14.5,2019-08-27
/answercodelist/,181,76,3,66.7,3.3,2019-08-27
/error,90,64,10,90.0,16.7,2019-08-27
/helps,72,56,3,0.0,8.3,2019-08-27
/introduction,389,231,19,15.8,9.0,2019-08-27
/mission/,2472,637,203,0.0,21.0,2019-08-27
/participator/,3519,732,443,24.2,12.7,2019-08-27
/post/,1,1,0,0.0,0.0,2019-08-27
/posts,148,104,9,33.3,15.5,2019-08-27
/ranking/,844,270,38,13.2,8.2,2019-08-27
/samplecode/,446,190,31,54.8,20.9,2019-08-27
/samplecodelist/,950,372,89,19.1,9.5,2019-08-27
/submit/,449,233,20,20.0,8.9,2019-08-27
/,1080,536,528,14.4,16.0,2019-08-28
/alltasks,75,41,8,50.0,17.3,2019-08-28
/answercode/,79,44,1,0.0,10.1,2019-08-28
/answercodelist/,314,79,1,0.0,2.5,2019-08-28
/error,96,60,9,66.7,13.5,2019-08-28
/helps,63,44,4,25.0,12.7,2019-08-28
/introduction,250,142,28,10.7,12.0,2019-08-28
/mission/,2112,522,158,1.3,19.7,2019-08-28
/participator/,2437,615,371,26.7,14.9,2019-08-28
/post/,1,1,0,0.0,0.0,2019-08-28
/posts,88,65,7,14.3,15.9,2019-08-28
/ranking/,466,195,39,17.9,12.9,2019-08-28
/samplecode/,296,135,14,21.4,24.0,2019-08-28
/samplecodelist/,799,277,76,11.8,8.4,2019-08-28
/submit/,337,173,19,31.6,7.1,2019-08-28
/,1257,589,640,15.0,18.1,2019-08-29
/alltasks,93,46,8,12.5,8.6,2019-08-29
/answercode/,85,43,0,0.0,5.9,2019-08-29
/answercodelist/,250,77,5,20.0,4.0,2019-08-29
/error,103,59,9,55.6,10.7,2019-08-29
/helps,45,35,5,0.0,15.6,2019-08-29
/introduction,354,201,25,20.0,10.7,2019-08-29
/mission/,1940,510,129,0.8,20.7,2019-08-29
/participator/,2914,637,471,27.8,16.7,2019-08-29
/post/,3,3,0,0.0,0.0,2019-08-29
/posts,115,82,9,0.0,13.9,2019-08-29
/ranking/,676,234,51,13.7,9.0,2019-08-29
/samplecode/,484,138,23,39.1,16.5,2019-08-29
/samplecodelist/,925,303,88,18.2,10.2,2019-08-29
/submit/,302,153,10,30.0,4.6,2019-08-29
/,859,449,482,17.6,17.9,2019-08-30
/alltasks,75,46,7,42.9,14.7,2019-08-30
/answercode/,64,33,2,50.0,21.9,2019-08-30
/answercodelist/,132,52,9,11.1,6.1,2019-08-30
/error,104,65,11,27.3,11.5,2019-08-30
/helps,25,22,1,100.0,16.0,2019-08-30
/introduction,187,123,16,12.5,9.6,2019-08-30
/mission/,2225,503,182,0.5,20.0,2019-08-30
/participator/,2622,547,365,21.6,11.8,2019-08-30
/post/,1,1,0,0.0,100.0,2019-08-30
/posts,69,60,3,66.7,15.9,2019-08-30
/ranking/,656,174,64,14.1,6.7,2019-08-30
/samplecode/,623,148,32,34.4,16.5,2019-08-30
/samplecodelist/,1230,337,101,21.8,11.1,2019-08-30
/submit/,343,171,23,8.7,6.4,2019-08-30
/,741,350,352,13.9,13.2,2019-08-31
/alltasks,60,26,5,20.0,8.3,2019-08-31
/answercode/,48,30,1,100.0,12.5,2019-08-31
/answercodelist/,209,51,6,33.3,4.3,2019-08-31
/error,99,51,4,50.0,8.1,2019-08-31
/helps,22,19,1,0.0,0.0,2019-08-31
/introduction,195,113,9,22.2,6.2,2019-08-31
/mission/,1918,417,189,1.6,20.2,2019-08-31
/participator/,2343,444,328,19.8,11.0,2019-08-31
/posts,81,63,3,33.3,14.8,2019-08-31
/ranking/,521,163,41,17.1,7.9,2019-08-31
/samplecode/,618,123,29,34.5,16.7,2019-08-31
/samplecodelist/,1073,288,118,21.2,13.0,2019-08-31
/submit/,313,171,8,25.0,3.8,2019-08-31
/,858,384,388,11.9,11.0,2019-09-01
/alltasks,36,26,4,25.0,8.3,2019-09-01
/answercode/,88,47,3,0.0,17.0,2019-09-01
/answercodelist/,181,67,6,16.7,3.3,2019-09-01
/error,93,71,10,60.0,8.6,2019-09-01
/helps,28,19,2,50.0,10.7,2019-09-01
/introduction,251,138,14,7.1,7.2,2019-09-01
/mission/,2257,431,185,0.5,16.7,2019-09-01
/participator/,3390,508,406,21.2,10.9,2019-09-01
/posts,95,73,12,41.7,14.7,2019-09-01
/ranking/,832,177,50,12.0,6.0,2019-09-01
/samplecode/,572,137,27,40.7,14.9,2019-09-01
